Date,Time,Battery Voltage(V),Battery Current(mA),Battery Power(W),Temperature(*C),Pressure(hPa),Humidity(%),Gas(kOhms),Altitude(m),PM > 0.3(Particles/0.1L),PM > 0.5(Particles/0.1L),PM > 1.0(Particles/0.1L),PM > 2.5(Particles/0.1L),PM > 5.0(Particles/0.1L),PM > 10.0(Particles/0.1L),PM1.0(ug/m3),PM2.5(ug/m3),PM10.0(ug/m3),AQI(PM2.5),AQI(PM10.0)
1/1/2000 Sat.,01:32:10,1.03,-0.30,-0.00,29.28,982.21,28.16,362.52,261.70,3543,1116,262,24,8,0,20,32,39,92.85,36.11
1/1/2000 Sat.,01:32:10,1.04,-0.10,-0.00,29.29,982.21,28.17,362.12,261.52,3543,1116,262,24,8,0,20,32,39,92.85,36.11
1/1/2000 Sat.,01:32:11,1.03,0.10,0.00,29.30,982.13,28.19,363.73,261.70,3543,1116,262,24,8,0,20,32,39,92.85,36.11
1/1/2000 Sat.,01:32:12,1.03,0.00,0.00,29.27,982.13,28.18,360.92,262.55,3561,1125,271,20,6,0,20,32,38,92.85,35.19
1/1/2000 Sat.,01:32:13,1.03,-0.20,-0.00,29.28,982.11,28.19,365.36,262.55,3561,1125,271,20,6,0,21,33,39,94.95,36.11
1/1/2000 Sat.,01:32:14,1.03,0.10,0.00,29.30,982.11,28.19,364.54,262.38,3561,1125,271,20,6,0,21,33,39,94.95,36.11
1/1/2000 Sat.,01:32:15,1.03,0.00,0.00,29.27,982.13,28.19,363.33,262.55,3627,1145,275,16,4,0,22,33,38,94.95,35.19
1/1/2000 Sat.,01:32:16,1.04,-0.30,-0.00,29.28,982.11,28.20,362.52,262.55,3627,1145,275,16,4,0,22,33,38,94.95,35.19
1/1/2000 Sat.,01:32:16,1.03,-0.10,-0.00,29.30,982.13,28.21,365.36,262.38,3627,1145,275,16,4,0,22,33,38,94.95,35.19
1/1/2000 Sat.,01:32:17,1.03,-0.10,-0.00,29.28,982.11,28.21,360.52,262.38,3741,1179,273,16,4,0,22,34,39,97.06,36.11
1/1/2000 Sat.,01:32:18,1.03,0.00,0.00,29.29,982.13,28.22,364.14,261.70,3741,1179,273,16,4,0,22,34,39,97.06,36.11
1/1/2000 Sat.,01:32:19,1.03,0.00,0.00,29.31,982.11,28.20,363.73,262.38,3741,1179,273,16,4,0,22,34,39,97.06,36.11
1/1/2000 Sat.,01:32:20,1.03,0.20,0.00,29.28,982.11,28.19,358.15,262.38,3867,1223,275,24,4,0,22,35,42,99.16,38.89
1/1/2000 Sat.,01:32:21,1.03,0.00,0.00,29.28,982.11,28.21,364.14,262.55,3867,1223,275,24,4,0,22,35,42,99.16,38.89
1/1/2000 Sat.,01:32:22,1.03,0.00,0.00,29.30,982.13,28.20,363.33,262.38,3867,1223,275,24,4,0,22,35,42,99.16,38.89
1/1/2000 Sat.,01:32:23,1.03,-0.20,-0.00,29.27,982.11,28.18,361.72,262.72,3909,1236,291,22,2,0,22,36,42,102.23,38.89
1/1/2000 Sat.,01:32:23,1.03,0.00,0.00,29.28,982.11,28.16,362.52,262.72,3909,1236,291,22,2,0,22,36,42,102.23,38.89
1/1/2000 Sat.,01:32:24,1.03,-0.10,-0.00,29.30,982.09,28.17,365.77,262.38,3909,1236,291,22,2,0,22,36,42,102.23,38.89
1/1/2000 Sat.,01:32:25,1.03,-0.10,-0.00,29.27,982.13,28.15,363.33,262.55,3909,1243,295,20,0,0,22,36,41,102.23,37.96
1/1/2000 Sat.,01:32:26,1.03,-0.10,-0.00,29.28,982.11,28.16,363.73,262.72,3909,1243,295,20,0,0,22,36,41,102.23,37.96
1/1/2000 Sat.,01:32:27,1.03,-0.20,-0.00,29.30,982.09,28.16,364.14,262.38,3909,1243,295,20,0,0,22,36,41,102.23,37.96
1/1/2000 Sat.,01:32:28,1.03,-0.10,-0.00,29.27,982.11,28.15,362.12,262.72,3924,1247,295,20,2,0,22,36,42,102.23,38.89
1/1/2000 Sat.,01:32:29,1.03,-0.20,-0.00,29.28,982.09,28.16,362.92,262.72,3924,1247,295,20,2,0,22,36,42,102.23,38.89
1/1/2000 Sat.,01:32:29,1.03,-0.30,-0.00,29.30,982.09,28.16,364.95,262.38,3924,1247,295,20,2,0,22,36,42,102.23,38.89
1/1/2000 Sat.,01:32:30,1.03,0.00,0.00,29.27,982.11,28.16,363.33,262.72,4077,1295,297,20,2,0,22,36,43,102.23,39.81
1/1/2000 Sat.,01:32:31,1.03,-0.20,-0.00,29.28,982.09,28.16,364.54,262.72,4077,1295,297,20,2,0,22,36,43,102.23,39.81
1/1/2000 Sat.,01:32:32,1.03,0.30,0.00,29.29,982.09,28.16,367.83,262.38,4077,1295,297,20,2,0,22,36,43,102.23,39.81
1/1/2000 Sat.,01:32:33,1.03,-0.10,-0.00,29.27,982.11,28.16,363.33,262.72,4083,1293,279,20,4,0,23,36,42,102.23,38.89
1/1/2000 Sat.,01:32:34,1.03,-0.20,-0.00,29.23,982.11,28.15,361.72,262.72,4032,1271,270,22,6,0,22,35,43,99.16,39.81
1/1/2000 Sat.,01:32:35,1.03,0.00,0.00,29.20,982.13,28.16,360.52,262.55,3954,1242,274,24,6,0,22,35,43,99.16,39.81
1/1/2000 Sat.,01:32:36,1.03,-0.20,-0.00,29.19,982.13,28.18,358.94,262.38,3828,1191,277,24,6,0,21,35,43,99.16,39.81
1/1/2000 Sat.,01:32:37,1.03,-0.30,-0.00,29.17,982.11,28.19,359.33,262.55,3780,1173,277,22,6,0,21,35,42,99.16,38.89
1/1/2000 Sat.,01:32:37,1.03,-0.10,-0.00,29.16,982.11,28.21,359.73,262.38,3693,1138,266,16,8,0,20,33,40,94.95,37.04
1/1/2000 Sat.,01:32:38,1.03,0.00,0.00,29.16,982.11,28.22,359.73,262.72,3585,1100,259,18,10,0,20,33,40,94.95,37.04
1/1/2000 Sat.,01:32:39,1.03,0.10,0.00,29.16,982.13,28.23,358.55,262.55,3432,1051,241,18,10,0,19,32,39,92.85,36.11
1/1/2000 Sat.,01:32:40,1.03,0.10,0.00,29.15,982.13,28.23,356.98,262.55,3450,1051,236,16,8,0,19,32,38,92.85,35.19
1/1/2000 Sat.,01:32:41,1.03,-0.10,-0.00,29.15,982.13,28.25,360.13,262.55,3417,1045,241,12,8,0,19,32,37,92.85,34.26
1/1/2000 Sat.,01:32:42,1.03,-0.10,-0.00,29.15,982.21,28.27,357.76,262.38,3444,1056,245,12,6,0,20,32,37,92.85,34.26
1/1/2000 Sat.,01:32:43,1.04,0.00,0.00,29.15,982.21,28.27,359.73,262.38,3429,1047,254,8,4,0,20,32,36,92.85,33.33
1/1/2000 Sat.,01:32:44,1.03,-0.20,-0.00,29.15,982.21,28.27,356.98,262.38,3600,1098,238,6,4,0,20,32,37,92.85,34.26
1/1/2000 Sat.,01:32:45,1.03,0.10,0.00,29.19,982.13,28.28,360.13,262.38,3600,1098,238,6,4,0,20,32,37,92.85,34.26
1/1/2000 Sat.,01:32:45,1.03,0.00,0.00,29.23,982.13,28.27,362.92,262.38,3600,1098,238,6,4,0,20,32,37,92.85,34.26
1/1/2000 Sat.,01:32:46,1.03,0.10,0.00,29.21,982.13,28.26,361.72,262.38,3546,1090,218,6,4,0,21,32,35,92.85,32.41
1/1/2000 Sat.,01:32:47,1.03,-0.10,-0.00,29.19,982.21,28.25,360.92,262.55,3573,1097,238,8,4,0,20,33,37,94.95,34.26
1/1/2000 Sat.,01:32:48,1.03,-0.20,-0.00,29.17,982.13,28.25,358.55,262.38,3618,1117,242,6,2,0,21,33,36,94.95,33.33
1/1/2000 Sat.,01:32:49,1.03,-0.20,-0.00,29.16,982.13,28.26,358.55,262.38,3690,1142,233,4,0,0,22,33,36,94.95,33.33
1/1/2000 Sat.,01:32:50,1.03,-0.30,-0.00,29.15,982.21,28.24,357.37,262.38,3795,1177,249,4,0,0,22,34,37,97.06,34.26
1/1/2000 Sat.,01:32:51,1.03,0.00,0.00,29.14,982.11,28.26,355.82,262.38,3837,1191,251,6,0,0,22,35,38,99.16,35.19
1/1/2000 Sat.,01:32:52,1.03,-0.30,-0.00,29.14,982.11,28.26,358.55,261.70,3750,1153,233,6,0,0,22,33,36,94.95,33.33
1/1/2000 Sat.,01:32:53,1.03,-0.10,-0.00,29.14,982.11,28.26,355.82,262.55,3675,1131,238,6,0,0,22,33,36,94.95,33.33
1/1/2000 Sat.,01:32:54,1.03,-0.20,-0.00,29.14,982.11,28.26,356.59,262.55,3690,1140,240,6,0,0,22,33,36,94.95,33.33
1/1/2000 Sat.,01:32:55,1.03,0.10,0.00,29.13,982.09,28.26,356.98,262.72,3639,1122,256,10,0,0,21,34,37,97.06,34.26
1/1/2000 Sat.,01:32:55,1.03,-0.30,-0.00,29.13,982.07,28.28,357.37,262.89,3681,1135,262,12,0,0,21,35,38,99.16,35.19
1/1/2000 Sat.,01:32:56,1.03,-0.10,-0.00,29.13,982.07,28.27,360.13,262.89,3600,1115,233,12,0,0,22,33,35,94.95,32.41
1/1/2000 Sat.,01:32:57,1.03,-0.20,-0.00,29.13,982.07,28.28,358.94,262.72,3495,1077,231,12,0,0,21,33,35,94.95,32.41
1/1/2000 Sat.,01:32:58,1.03,-0.20,-0.00,29.17,982.09,28.28,360.52,263.06,3495,1077,231,12,0,0,21,33,35,94.95,32.41
1/1/2000 Sat.,01:32:59,1.03,0.00,0.00,29.21,982.07,28.29,361.72,263.06,3495,1077,231,12,0,0,21,33,35,94.95,32.41
1/1/2000 Sat.,01:33:00,1.03,-0.30,-0.00,29.20,982.07,28.27,362.52,262.72,3555,1097,247,14,0,0,21,33,35,94.95,32.41
1/1/2000 Sat.,01:33:01,1.03,0.20,0.00,29.22,982.07,28.27,361.72,262.89,3555,1097,247,14,0,0,21,33,35,94.95,32.41
1/1/2000 Sat.,01:33:02,1.03,-0.10,-0.00,29.24,982.05,28.28,365.77,263.06,3555,1097,247,14,0,0,21,33,35,94.95,32.41
1/1/2000 Sat.,01:33:02,1.03,0.10,0.00,29.22,982.07,28.26,360.13,262.89,3549,1091,245,14,0,0,21,33,35,94.95,32.41
1/1/2000 Sat.,01:33:03,1.04,-0.10,-0.00,29.23,982.07,28.27,363.33,262.89,3549,1091,245,14,0,0,21,33,35,94.95,32.41
1/1/2000 Sat.,01:33:04,1.03,-0.20,-0.00,29.25,982.07,28.27,364.14,262.89,3549,1091,245,14,0,0,21,33,35,94.95,32.41
1/1/2000 Sat.,01:33:05,1.03,-0.30,-0.00,29.23,982.09,28.25,360.13,262.89,3522,1084,265,14,0,0,20,33,36,94.95,33.33
1/1/2000 Sat.,01:33:06,1.03,0.00,0.00,29.24,982.07,28.25,362.52,262.89,3522,1084,265,14,0,0,20,33,36,94.95,33.33
1/1/2000 Sat.,01:33:07,1.03,-0.20,-0.00,29.26,982.05,28.26,364.14,263.06,3522,1084,265,14,0,0,20,33,36,94.95,33.33
1/1/2000 Sat.,01:33:08,1.03,-0.10,-0.00,29.23,982.07,28.25,361.32,263.06,3717,1148,278,16,0,0,21,35,38,99.16,35.19
1/1/2000 Sat.,01:33:09,1.03,-0.10,-0.00,29.23,982.05,28.26,364.14,263.06,3717,1148,278,16,0,0,21,35,38,99.16,35.19
1/1/2000 Sat.,01:33:09,1.03,-0.20,-0.00,29.25,982.05,28.27,364.54,262.89,3717,1148,278,16,0,0,21,35,38,99.16,35.19
1/1/2000 Sat.,01:33:10,1.03,-0.20,-0.00,29.22,982.05,28.27,360.92,262.89,3777,1166,269,16,2,0,22,34,39,97.06,36.11
1/1/2000 Sat.,01:33:11,1.03,-0.30,-0.00,29.18,982.05,28.25,357.76,262.89,3837,1192,280,20,4,0,22,35,41,99.16,37.96
1/1/2000 Sat.,01:33:12,1.03,-0.30,-0.00,29.16,982.07,28.28,360.92,263.06,3771,1172,262,18,6,0,21,34,40,97.06,37.04
1/1/2000 Sat.,01:33:13,1.03,-0.20,-0.00,29.15,982.07,28.28,356.98,262.89,3888,1212,260,16,6,0,22,35,41,99.16,37.96
1/1/2000 Sat.,01:33:14,1.03,-0.10,-0.00,29.14,982.05,28.28,360.13,262.89,3909,1212,265,16,8,2,22,34,42,97.06,38.89
1/1/2000 Sat.,01:33:15,1.03,0.00,0.00,29.13,982.05,28.27,357.37,262.89,3969,1230,269,16,8,2,22,35,43,99.16,39.81
1/1/2000 Sat.,01:33:16,1.03,-0.20,-0.00,29.13,982.07,28.30,353.89,262.89,3858,1190,262,14,8,2,21,34,41,97.06,37.96
1/1/2000 Sat.,01:33:17,1.03,-0.10,-0.00,29.12,982.03,28.32,356.59,262.89,3903,1208,268,16,8,2,22,35,43,99.16,39.81
1/1/2000 Sat.,01:33:18,1.03,0.10,0.00,29.12,982.05,28.32,356.59,263.06,4023,1257,271,16,8,2,22,35,43,99.16,39.81
1/1/2000 Sat.,01:33:18,1.03,-0.10,-0.00,29.12,982.03,28.31,355.43,263.06,3996,1253,274,16,8,2,22,35,44,99.16,40.74
1/1/2000 Sat.,01:33:19,1.03,-0.10,-0.00,29.12,982.05,28.32,356.98,262.89,4083,1271,283,14,6,2,22,36,44,102.23,40.74
1/1/2000 Sat.,01:33:20,1.03,-0.10,-0.00,29.12,982.05,28.31,360.13,262.89,4023,1249,268,10,4,2,22,35,41,99.16,37.96
1/1/2000 Sat.,01:33:21,1.03,0.10,0.00,29.11,982.05,28.32,356.98,262.89,4035,1267,275,8,2,2,22,36,41,102.23,37.96
1/1/2000 Sat.,01:33:22,1.03,-0.30,-0.00,29.15,982.07,28.33,361.32,262.89,4035,1267,275,8,2,2,21,35,40,99.16,37.04
1/1/2000 Sat.,01:33:23,1.03,-0.10,-0.00,29.20,982.05,28.34,362.52,262.89,4035,1267,275,8,2,2,21,35,40,99.16,37.04
1/1/2000 Sat.,01:33:24,1.03,-0.10,-0.00,29.19,982.07,28.31,359.73,263.06,3984,1238,295,8,2,2,21,34,40,97.06,37.04
1/1/2000 Sat.,01:33:25,1.03,0.00,0.00,29.21,982.07,28.33,361.72,263.06,3984,1238,295,8,2,2,22,35,41,99.16,37.96
1/1/2000 Sat.,01:33:25,1.03,-0.20,-0.00,29.24,982.05,28.34,364.95,263.06,3984,1238,295,8,2,2,22,35,41,99.16,37.96
1/1/2000 Sat.,01:33:26,1.03,0.00,0.00,29.21,982.07,28.33,360.13,263.06,3936,1229,284,8,0,0,22,35,39,99.16,36.11
1/1/2000 Sat.,01:33:27,1.03,0.00,0.00,29.22,982.05,28.34,362.52,263.06,3936,1229,284,8,0,0,22,35,39,99.16,36.11
1/1/2000 Sat.,01:33:28,1.03,-0.20,-0.00,29.25,982.05,28.35,364.14,263.06,3936,1229,284,8,0,0,21,34,38,97.06,35.19
1/1/2000 Sat.,01:33:29,1.03,-0.20,-0.00,29.22,982.03,28.34,361.32,263.23,3936,1233,278,12,2,0,21,34,39,97.06,36.11
1/1/2000 Sat.,01:33:30,1.03,0.00,0.00,29.23,982.03,28.33,363.33,263.23,3936,1233,278,12,2,0,21,34,39,97.06,36.11
1/1/2000 Sat.,01:33:31,1.03,-0.10,-0.00,29.26,982.03,28.33,363.33,263.40,3936,1233,278,12,2,0,21,34,39,97.06,36.11
1/1/2000 Sat.,01:33:32,1.03,0.10,0.00,29.23,982.03,28.31,360.13,263.23,4074,1279,281,14,2,0,21,34,40,97.06,37.04
1/1/2000 Sat.,01:33:32,1.03,0.20,0.00,29.23,982.03,28.31,363.73,263.40,4074,1279,281,14,2,0,21,34,40,97.06,37.04
1/1/2000 Sat.,01:33:33,1.03,-0.10,-0.00,29.25,982.01,28.32,364.14,263.40,4074,1279,281,14,2,0,21,34,40,97.06,37.04
1/1/2000 Sat.,01:33:34,1.03,-0.10,-0.00,29.23,982.01,28.29,360.92,263.57,3957,1236,259,12,2,0,22,35,39,99.16,36.11
1/1/2000 Sat.,01:33:35,1.03,-0.20,-0.00,29.24,982.01,28.30,362.92,263.57,3957,1236,259,12,2,0,22,35,39,99.16,36.11
1/1/2000 Sat.,01:33:36,1.03,0.00,0.00,29.26,982.01,28.30,367.00,263.40,3957,1236,259,12,2,0,22,35,39,99.16,36.11
1/1/2000 Sat.,01:33:37,1.03,0.00,0.00,29.23,982.01,28.29,358.55,263.40,3924,1205,243,10,2,0,22,33,37,94.95,34.26
1/1/2000 Sat.,01:33:38,1.03,-0.10,-0.00,29.24,982.01,28.27,364.54,263.57,3924,1205,243,10,2,0,22,33,37,94.95,34.26
1/1/2000 Sat.,01:33:38,1.03,0.00,0.00,29.26,982.01,28.28,365.77,263.57,3924,1205,243,10,2,0,22,33,37,94.95,34.26
1/1/2000 Sat.,01:33:39,1.03,-0.10,-0.00,29.23,982.01,28.27,362.92,263.57,3843,1183,249,14,2,0,21,33,38,94.95,35.19
1/1/2000 Sat.,01:33:40,1.03,-0.10,-0.00,29.19,981.99,28.26,360.92,263.75,3897,1207,267,16,4,0,21,34,40,97.06,37.04
1/1/2000 Sat.,01:33:41,1.03,0.00,0.00,29.16,981.99,28.26,358.94,263.57,4002,1238,276,18,4,0,22,35,41,99.16,37.96
1/1/2000 Sat.,01:33:42,1.03,-0.20,-0.00,29.15,982.01,28.25,358.15,263.40,4002,1238,265,18,4,0,22,35,41,99.16,37.96
1/1/2000 Sat.,01:33:43,1.03,-0.10,-0.00,29.14,981.97,28.26,359.33,263.57,4047,1258,254,20,6,0,22,35,42,99.16,38.89
1/1/2000 Sat.,01:33:44,1.03,0.10,0.00,29.13,981.97,28.26,357.37,263.57,4182,1307,285,18,6,0,22,36,45,102.23,41.67
1/1/2000 Sat.,01:33:45,1.03,-0.10,-0.00,29.13,981.99,28.26,357.37,263.40,4194,1314,298,18,4,0,22,37,45,104.69,41.67
1/1/2000 Sat.,01:33:46,1.03,0.00,0.00,29.13,981.99,28.27,356.98,263.40,4014,1255,298,20,4,0,22,37,44,104.69,40.74
1/1/2000 Sat.,01:33:47,1.03,-0.10,-0.00,29.12,981.97,28.28,357.37,263.40,4098,1284,316,28,4,0,22,39,46,109.62,42.59
1/1/2000 Sat.,01:33:48,1.03,-0.10,-0.00,29.12,981.97,28.28,355.43,263.57,3996,1259,312,30,6,0,22,38,47,107.16,43.52
1/1/2000 Sat.,01:33:48,1.03,0.00,0.00,29.12,981.97,28.29,358.55,263.57,4110,1290,303,24,6,0,22,38,45,107.16,41.67
1/1/2000 Sat.,01:33:49,1.03,-0.10,-0.00,29.11,981.99,28.31,358.55,263.57,4155,1310,287,24,4,0,22,38,45,107.16,41.67
1/1/2000 Sat.,01:33:50,1.03,0.00,0.00,29.11,981.99,28.31,356.98,263.57,4128,1304,291,22,4,0,22,38,45,107.16,41.67
1/1/2000 Sat.,01:33:51,1.03,0.10,0.00,29.15,981.99,28.33,359.33,263.57,4128,1304,291,22,4,0,22,38,45,107.16,41.67
1/1/2000 Sat.,01:33:52,1.03,-0.20,-0.00,29.20,981.99,28.33,362.92,263.57,4128,1304,291,22,4,0,22,38,45,107.16,41.67
1/1/2000 Sat.,01:33:53,1.03,-0.20,-0.00,29.19,981.99,28.32,356.98,263.75,4155,1313,304,28,10,0,22,38,47,107.16,43.52
1/1/2000 Sat.,01:33:54,1.03,0.00,0.00,29.21,981.99,28.33,359.73,263.57,4155,1313,304,28,10,0,22,38,47,107.16,43.52
1/1/2000 Sat.,01:33:55,1.03,0.00,0.00,29.24,981.99,28.32,363.73,263.57,4155,1313,304,28,10,0,22,38,47,107.16,43.52
1/1/2000 Sat.,01:33:55,1.03,-0.30,-0.00,29.21,981.99,28.31,362.52,263.57,4122,1306,306,26,8,0,22,38,46,107.16,42.59
1/1/2000 Sat.,01:33:56,1.03,-0.10,-0.00,29.22,981.99,28.31,363.33,263.75,4122,1306,306,26,8,0,22,38,46,107.16,42.59
1/1/2000 Sat.,01:33:57,1.03,-0.20,-0.00,29.25,982.01,28.31,366.59,263.75,4122,1306,306,26,8,0,22,38,46,107.16,42.59
1/1/2000 Sat.,01:33:58,1.03,-0.30,-0.00,29.22,981.99,28.29,360.92,263.57,3963,1248,277,26,8,0,22,36,45,102.23,41.67
1/1/2000 Sat.,01:33:59,1.03,0.10,0.00,29.19,981.99,28.28,358.55,263.75,3978,1254,281,26,8,0,22,36,45,102.23,41.67
1/1/2000 Sat.,01:34:00,1.03,-0.30,-0.00,29.16,981.97,28.29,356.98,263.75,4080,1282,272,24,8,0,22,36,45,102.23,41.67
1/1/2000 Sat.,01:34:01,1.03,-0.10,-0.00,29.15,981.99,28.30,356.59,263.75,4047,1276,263,22,8,0,22,35,44,99.16,40.74
1/1/2000 Sat.,01:34:02,1.03,0.20,0.00,29.14,981.93,28.31,358.55,263.75,3996,1270,265,26,6,0,22,36,44,102.23,40.74
1/1/2000 Sat.,01:34:03,1.03,0.00,0.00,29.13,981.97,28.32,356.59,263.75,3921,1250,268,30,8,0,22,36,45,102.23,41.67
1/1/2000 Sat.,01:34:04,1.03,0.00,0.00,29.13,981.97,28.36,355.43,263.75,3768,1195,270,30,8,0,22,35,44,99.16,40.74
1/1/2000 Sat.,01:34:04,1.03,0.30,0.00,29.12,981.93,28.36,353.89,263.75,3750,1190,257,30,8,0,22,35,43,99.16,39.81
1/1/2000 Sat.,01:34:05,1.03,-0.20,-0.00,29.12,981.93,28.38,355.82,263.75,3684,1165,259,32,2,0,21,36,41,102.23,37.96
1/1/2000 Sat.,01:34:06,1.03,-0.20,-0.00,29.12,981.93,28.42,355.82,263.75,3624,1154,257,32,2,0,19,35,40,99.16,37.04
1/1/2000 Sat.,01:34:07,1.03,-0.10,-0.00,29.12,981.93,28.39,355.82,263.92,3729,1187,268,34,2,0,20,36,42,102.23,38.89
1/1/2000 Sat.,01:34:08,1.03,0.00,0.00,29.12,981.93,28.40,353.89,264.09,3663,1159,244,30,2,0,19,35,40,99.16,37.04
1/1/2000 Sat.,01:34:09,1.03,-0.10,-0.00,29.12,981.93,28.41,353.12,263.92,3636,1159,241,30,2,0,19,35,40,99.16,37.04
1/1/2000 Sat.,01:34:10,1.03,-0.20,-0.00,29.16,981.95,28.43,356.59,263.92,3636,1159,241,30,2,0,20,36,41,102.23,37.96
1/1/2000 Sat.,01:34:11,1.03,-0.20,-0.00,29.20,981.95,28.43,359.33,264.09,3636,1159,241,30,2,0,20,36,41,102.23,37.96
1/1/2000 Sat.,01:34:12,1.03,0.00,0.00,29.18,981.93,28.43,357.76,263.92,3657,1161,228,26,2,0,21,35,40,99.16,37.04
1/1/2000 Sat.,01:34:12,1.03,-0.20,-0.00,29.20,981.93,28.43,360.13,263.75,3657,1161,228,26,2,0,21,35,40,99.16,37.04
1/1/2000 Sat.,01:34:13,1.03,0.10,0.00,29.23,981.95,28.44,362.92,263.92,3657,1161,228,26,2,0,21,35,40,99.16,37.04
1/1/2000 Sat.,01:34:14,1.03,-0.10,-0.00,29.21,981.97,28.43,359.33,263.92,3648,1156,228,22,2,0,21,35,39,99.16,36.11
1/1/2000 Sat.,01:34:15,1.03,-0.40,-0.00,29.22,981.95,28.44,363.73,264.09,3648,1156,228,22,2,0,21,35,39,99.16,36.11
1/1/2000 Sat.,01:34:16,1.03,-0.10,-0.00,29.24,981.93,28.42,363.33,264.09,3648,1156,228,22,2,0,20,34,38,97.06,35.19
1/1/2000 Sat.,01:34:17,1.03,-0.30,-0.00,29.22,981.95,28.41,361.32,263.75,3696,1176,225,20,0,0,20,34,37,97.06,34.26
1/1/2000 Sat.,01:34:18,1.03,-0.20,-0.00,29.23,981.97,28.42,364.14,263.92,3696,1176,225,20,0,0,20,34,37,97.06,34.26
1/1/2000 Sat.,01:34:18,1.03,0.00,0.00,29.25,981.95,28.41,362.52,263.92,3696,1176,225,20,0,0,20,34,37,97.06,34.26
1/1/2000 Sat.,01:34:19,1.04,-0.20,-0.00,29.23,981.97,28.36,360.13,263.92,3771,1195,223,18,0,0,21,34,38,97.06,35.19
1/1/2000 Sat.,01:34:20,1.03,0.10,0.00,29.23,981.95,28.36,361.72,263.92,3771,1195,223,18,0,0,21,34,38,97.06,35.19
1/1/2000 Sat.,01:34:21,1.03,-0.20,-0.00,29.26,981.95,28.36,360.92,263.92,3771,1195,223,18,0,0,21,34,38,97.06,35.19
1/1/2000 Sat.,01:34:22,1.03,-0.10,-0.00,29.23,981.97,28.35,359.33,263.92,3756,1184,218,18,0,0,21,35,38,99.16,35.19
1/1/2000 Sat.,01:34:23,1.03,0.20,0.00,29.23,981.97,28.35,360.52,263.75,3756,1184,218,18,0,0,21,35,38,99.16,35.19
1/1/2000 Sat.,01:34:24,1.03,-0.20,-0.00,29.25,981.97,28.36,363.33,263.92,3756,1184,218,18,0,0,21,35,38,99.16,35.19
1/1/2000 Sat.,01:34:25,1.03,-0.30,-0.00,29.22,981.95,28.34,357.76,263.75,3861,1218,216,12,0,0,21,33,36,94.95,33.33
1/1/2000 Sat.,01:34:25,1.03,-0.30,-0.00,29.23,981.97,28.35,365.77,263.75,3861,1218,216,12,0,0,21,33,36,94.95,33.33
1/1/2000 Sat.,01:34:26,1.03,0.00,0.00,29.25,981.97,28.35,364.95,263.92,3861,1218,216,12,0,0,21,33,36,94.95,33.33
1/1/2000 Sat.,01:34:27,1.03,-0.20,-0.00,29.22,981.95,28.35,360.13,264.09,3816,1203,214,12,0,0,21,32,35,92.85,32.41
1/1/2000 Sat.,01:34:28,1.03,0.00,0.00,29.23,981.97,28.37,361.72,263.75,3816,1203,214,12,0,0,21,32,35,92.85,32.41
1/1/2000 Sat.,01:34:29,1.03,-0.10,-0.00,29.25,981.97,28.37,361.32,263.92,3816,1203,214,12,0,0,21,32,35,92.85,32.41
1/1/2000 Sat.,01:34:30,1.03,-0.30,-0.00,29.22,981.95,28.37,360.13,263.75,3957,1247,221,10,0,0,22,32,35,92.85,32.41
1/1/2000 Sat.,01:34:31,1.03,0.00,0.00,29.23,981.95,28.37,362.12,263.92,3957,1247,221,10,0,0,23,33,36,94.95,33.33
1/1/2000 Sat.,01:34:31,1.03,-0.20,-0.00,29.25,981.97,28.37,363.33,264.09,3957,1247,221,10,0,0,23,33,36,94.95,33.33
1/1/2000 Sat.,01:34:32,1.03,-0.10,-0.00,29.22,981.93,28.34,362.52,264.26,4155,1309,243,16,0,0,23,35,38,99.16,35.19
1/1/2000 Sat.,01:34:33,1.03,-0.20,-0.00,29.22,981.91,28.36,364.14,264.26,4155,1309,243,16,0,0,22,34,37,97.06,34.26
1/1/2000 Sat.,01:34:34,1.03,-0.10,-0.00,29.24,981.91,28.35,362.52,264.26,4155,1309,243,16,0,0,22,34,37,97.06,34.26
1/1/2000 Sat.,01:34:35,1.03,0.00,0.00,29.21,981.91,28.37,359.33,264.34,4101,1296,248,14,0,0,22,33,36,94.95,33.33
1/1/2000 Sat.,01:34:36,1.03,-0.20,-0.00,29.18,981.88,28.36,357.37,264.34,4062,1287,246,14,0,0,22,34,37,97.06,34.26
1/1/2000 Sat.,01:34:37,1.03,-0.10,-0.00,29.16,981.88,28.37,356.20,264.52,4116,1298,261,14,2,0,23,35,39,99.16,36.11
1/1/2000 Sat.,01:34:38,1.03,-0.10,-0.00,29.14,981.86,28.38,358.55,264.52,3996,1258,250,12,2,0,23,34,38,97.06,35.19
1/1/2000 Sat.,01:34:39,1.03,-0.10,-0.00,29.13,981.86,28.37,356.20,264.68,3936,1243,255,12,2,0,23,34,38,97.06,35.19
1/1/2000 Sat.,01:34:39,1.03,-0.20,-0.00,29.12,981.84,28.39,357.37,264.52,4077,1294,264,12,2,0,23,35,39,99.16,36.11
1/1/2000 Sat.,01:34:40,1.04,-0.10,-0.00,29.12,981.84,28.41,356.20,264.68,3930,1245,262,12,2,0,23,34,39,97.06,36.11
1/1/2000 Sat.,01:34:41,1.03,0.00,0.00,29.12,981.86,28.41,356.59,264.68,4002,1262,271,14,4,0,22,35,41,99.16,37.96
